,Open,High,Low,Close
804,1.125576,1.1294321,1.1223873,1.127873
805,1.1250732,1.1288757,1.1218063,1.127378
806,1.1237004,1.1275239,1.1204525,1.1259873
807,1.1231315,1.1270156,1.1198775,1.1254568
808,1.1241643,1.1280438,1.1209413,1.1264812
809,1.1245451,1.1284003,1.1213577,1.1268189
810,1.1237516,1.1275957,1.1205341,1.1260253
811,1.1228769,1.1267481,1.1196254,1.125177
812,1.1226087,1.1264699,1.1193618,1.1249034
813,1.1215765,1.1254492,1.1182824,1.1238911
814,1.1208179,1.1247079,1.1175407,1.1231161
815,1.1206393,1.1245515,1.117395,1.1229343
816,1.1212802,1.1252053,1.1180173,1.1236135
817,1.121079,1.1249495,1.117773,1.1233878
818,1.120167,1.1240592,1.1168717,1.1224742
819,1.1209161,1.1248455,1.1175878,1.1232998
820,1.1218204,1.1257195,1.1185879,1.1241081
821,1.1218548,1.1257507,1.1186415,1.1241319
822,1.121844,1.1257427,1.1186291,1.1241324
823,1.1209869,1.1248754,1.1176707,1.1233089
824,1.120889,1.1247789,1.1176251,1.1231835
825,1.1228662,1.1267858,1.1194345,1.1253614
826,1.12552,1.1293633,1.1223406,1.1277984
827,1.1255507,1.1294054,1.1223744,1.1278317
828,1.1258359,1.1296765,1.1226611,1.128114
829,1.1249781,1.1287919,1.121759,1.1272539
830,1.125874,1.1296828,1.1224674,1.1283469
831,1.1245356,1.1282673,1.1211755,1.1268641
832,1.1221061,1.125989,1.1188909,1.1243792
833,1.1220372,1.125934,1.1188161,1.1243262
834,1.1226811,1.1265894,1.119438,1.1250058
835,1.1233068,1.1271704,1.1200961,1.125588
836,1.122375,1.1262399,1.1191448,1.1246536
837,1.1213441,1.1252424,1.1180823,1.1236416
838,1.1212897,1.1251926,1.1180764,1.12356
839,1.121006,1.1249176,1.117788,1.1232848
840,1.1210465,1.1249568,1.1178038,1.1233487
841,1.1218333,1.1257496,1.1185684,1.1241719
842,1.1223354,1.1262186,1.1191095,1.1246215
843,1.1260796,1.1299701,1.1226296,1.1286492
844,1.1301525,1.1339477,1.1270124,1.1324553
845,1.1301236,1.1338842,1.1270121,1.1323678
846,1.1298783,1.1336637,1.1267115,1.132181
847,1.1300383,1.1337852,1.126887,1.1323133
